ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 16:06] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4680.45, Accuracy = 0.15, Loss = 2.301
[2019-11-28 16:06] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7670.68, Accuracy = 1.00, Loss = 0.106
[2019-11-28 16:06] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8253.97, Accuracy = 0.98, Loss = 0.080
[2019-11-28 16:06] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7855.19, Accuracy = 1.00, Loss = 0.050
[2019-11-28 16:06] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8447.61, Accuracy = 0.98, Loss = 0.112
[2019-11-28 16:06] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7950.93, Accuracy = 1.00, Loss = 0.059
[2019-11-28 16:07] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8557.89, Accuracy = 1.00, Loss = 0.054
[2019-11-28 16:07] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7936.24, Accuracy = 0.91, Loss = 0.144
[2019-11-28 16:07] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8618.62, Accuracy = 1.00, Loss = 0.047
[2019-11-28 16:07] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7960.60, Accuracy = 1.00, Loss = 0.039
[2019-11-28 16:07] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8106.16, Accuracy = 0.99, Loss = 0.086
[2019-11-28 16:07] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8449.74, Accuracy = 0.99, Loss = 0.061
[2019-11-28 16:07] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7886.23, Accuracy = 1.00, Loss = 0.045
[2019-11-28 16:07] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8561.44, Accuracy = 1.00, Loss = 0.018
[2019-11-28 16:07] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8430.76, Accuracy = 1.00, Loss = 0.016
[2019-11-28 16:07] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8059.79, Accuracy = 1.00, Loss = 0.015
[2019-11-28 16:07] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7925.46, Accuracy = 1.00, Loss = 0.014
[2019-11-28 16:07] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8516.76, Accuracy = 1.00, Loss = 0.014
[2019-11-28 16:07] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8439.91, Accuracy = 1.00, Loss = 0.011
[2019-11-28 16:07] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8115.84, Accuracy = 1.00, Loss = 0.010
[2019-11-28 16:07] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8412.93, Accuracy = 1.00, Loss = 0.009
[2019-11-28 16:07] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7869.93, Accuracy = 1.00, Loss = 0.008
[2019-11-28 16:07] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8517.57, Accuracy = 1.00, Loss = 0.008
[2019-11-28 16:07] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8275.98, Accuracy = 1.00, Loss = 0.007
[2019-11-28 16:07] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8247.63, Accuracy = 1.00, Loss = 0.007
[2019-11-28 16:07] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8042.17, Accuracy = 1.00, Loss = 0.006
[2019-11-28 16:07] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8086.26, Accuracy = 1.00, Loss = 0.006
[2019-11-28 16:07] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8255.36, Accuracy = 1.00, Loss = 0.006
[2019-11-28 16:07] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8610.74, Accuracy = 1.00, Loss = 0.005
[2019-11-28 16:07] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8719.97, Accuracy = 1.00, Loss = 0.005
[2019-11-28 16:07] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8732.73, Accuracy = 1.00, Loss = 0.005
[2019-11-28 16:07] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8262.98, Accuracy = 1.00, Loss = 0.004
[2019-11-28 16:07] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8085.65, Accuracy = 1.00, Loss = 0.004
[2019-11-28 16:07] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7948.23, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8306.19, Accuracy = 1.00, Loss = 0.004
[2019-11-28 16:07] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8399.76, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8173.54, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8115.35, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8433.41, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8729.04, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 9614.79, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8706.67, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7787.85, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8245.60, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8396.74, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8388.87, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8849.91, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8206.15, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7885.65, Accuracy = 1.00, Loss = 0.001
[2019-11-28 16:07] Train Step 1180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8399.50, Accuracy = 1.00, Loss = 0.001
[2019-11-28 16:07] Train Step 1190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8486.20, Accuracy = 1.00, Loss = 0.001
[2019-11-28 16:07] Train Step 1200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8278.78, Accuracy = 1.00, Loss = 0.001
[2019-11-28 16:07] Train Step 1210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8205.27, Accuracy = 1.00, Loss = 0.001
----------------------------------------------INPUT LENGTH  5  iteration  2  ------------------------

[2019-11-28 16:07] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7602.25, Accuracy = 0.14, Loss = 2.307
[2019-11-28 16:07] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8223.87, Accuracy = 0.13, Loss = 2.213
[2019-11-28 16:07] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7914.71, Accuracy = 0.25, Loss = 2.013
[2019-11-28 16:07] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7913.43, Accuracy = 0.24, Loss = 1.742
[2019-11-28 16:07] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8671.94, Accuracy = 0.25, Loss = 1.702
[2019-11-28 16:07] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8772.40, Accuracy = 0.41, Loss = 1.453
[2019-11-28 16:07] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8064.88, Accuracy = 0.30, Loss = 1.500
[2019-11-28 16:07] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8112.65, Accuracy = 0.48, Loss = 1.309
[2019-11-28 16:07] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8232.32, Accuracy = 0.50, Loss = 1.248
[2019-11-28 16:07] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8420.32, Accuracy = 0.41, Loss = 1.259
[2019-11-28 16:07] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7858.18, Accuracy = 0.41, Loss = 1.197
[2019-11-28 16:07] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8474.55, Accuracy = 0.48, Loss = 1.101
[2019-11-28 16:07] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7781.30, Accuracy = 0.52, Loss = 1.089
[2019-11-28 16:07] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7857.72, Accuracy = 0.57, Loss = 0.985
[2019-11-28 16:07] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8735.29, Accuracy = 0.52, Loss = 0.957
[2019-11-28 16:07] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8229.04, Accuracy = 0.62, Loss = 0.930
[2019-11-28 16:07] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8644.71, Accuracy = 0.62, Loss = 0.875
[2019-11-28 16:07] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7767.00, Accuracy = 0.70, Loss = 0.847
[2019-11-28 16:07] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8143.41, Accuracy = 0.75, Loss = 0.795
[2019-11-28 16:07] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8428.64, Accuracy = 0.70, Loss = 0.836
[2019-11-28 16:07] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7724.54, Accuracy = 0.55, Loss = 0.803
[2019-11-28 16:07] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7870.16, Accuracy = 0.65, Loss = 0.768
[2019-11-28 16:07] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7742.36, Accuracy = 0.55, Loss = 0.814
[2019-11-28 16:07] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8458.92, Accuracy = 0.66, Loss = 0.750
[2019-11-28 16:07] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8344.02, Accuracy = 0.59, Loss = 0.773
[2019-11-28 16:07] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7683.30, Accuracy = 0.58, Loss = 0.756
[2019-11-28 16:07] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8215.06, Accuracy = 0.59, Loss = 0.727
[2019-11-28 16:07] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7881.48, Accuracy = 0.53, Loss = 0.736
[2019-11-28 16:07] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8206.02, Accuracy = 0.56, Loss = 0.714
[2019-11-28 16:07] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8568.68, Accuracy = 0.61, Loss = 0.707
[2019-11-28 16:07] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7909.58, Accuracy = 0.49, Loss = 0.769
[2019-11-28 16:07] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8489.15, Accuracy = 0.41, Loss = 0.823
[2019-11-28 16:07] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7856.92, Accuracy = 0.59, Loss = 0.621
[2019-11-28 16:07] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8201.01, Accuracy = 0.55, Loss = 0.732
[2019-11-28 16:07] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8340.26, Accuracy = 0.56, Loss = 0.689
[2019-11-28 16:07] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7919.85, Accuracy = 0.56, Loss = 0.700
[2019-11-28 16:07] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8634.14, Accuracy = 0.89, Loss = 0.398
[2019-11-28 16:07] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7763.97, Accuracy = 0.84, Loss = 0.453
[2019-11-28 16:07] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8225.13, Accuracy = 0.70, Loss = 0.509
[2019-11-28 16:07] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8199.76, Accuracy = 0.69, Loss = 0.529
[2019-11-28 16:07] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7784.24, Accuracy = 0.66, Loss = 0.579
[2019-11-28 16:07] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8290.55, Accuracy = 0.76, Loss = 0.460
[2019-11-28 16:07] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8369.52, Accuracy = 0.77, Loss = 0.462
[2019-11-28 16:07] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8075.19, Accuracy = 0.69, Loss = 0.548
[2019-11-28 16:07] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8472.81, Accuracy = 0.86, Loss = 0.356
[2019-11-28 16:07] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7926.05, Accuracy = 0.85, Loss = 0.347
[2019-11-28 16:07] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8216.45, Accuracy = 0.73, Loss = 0.420
[2019-11-28 16:07] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8233.71, Accuracy = 0.89, Loss = 0.339
[2019-11-28 16:07] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8559.12, Accuracy = 0.83, Loss = 0.404
[2019-11-28 16:07] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7687.49, Accuracy = 0.88, Loss = 0.257
[2019-11-28 16:07] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8274.57, Accuracy = 0.79, Loss = 0.424
[2019-11-28 16:07] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7981.79, Accuracy = 0.86, Loss = 0.332
[2019-11-28 16:07] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8328.49, Accuracy = 0.86, Loss = 0.300
[2019-11-28 16:07] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8601.63, Accuracy = 0.75, Loss = 0.488
[2019-11-28 16:07] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8128.13, Accuracy = 0.79, Loss = 0.418
[2019-11-28 16:07] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8438.31, Accuracy = 0.98, Loss = 0.109
[2019-11-28 16:07] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8023.78, Accuracy = 1.00, Loss = 0.121
[2019-11-28 16:07] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8178.65, Accuracy = 0.99, Loss = 0.130
[2019-11-28 16:07] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7787.74, Accuracy = 0.96, Loss = 0.159
[2019-11-28 16:07] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8236.11, Accuracy = 0.93, Loss = 0.220
[2019-11-28 16:07] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8075.55, Accuracy = 0.84, Loss = 0.321
[2019-11-28 16:07] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8027.50, Accuracy = 0.91, Loss = 0.246
[2019-11-28 16:07] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8102.86, Accuracy = 1.00, Loss = 0.096
[2019-11-28 16:07] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8417.28, Accuracy = 0.98, Loss = 0.123
[2019-11-28 16:07] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7826.45, Accuracy = 0.97, Loss = 0.123
[2019-11-28 16:07] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8070.46, Accuracy = 0.98, Loss = 0.141
[2019-11-28 16:07] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8312.24, Accuracy = 0.95, Loss = 0.170
[2019-11-28 16:07] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7633.71, Accuracy = 0.98, Loss = 0.123
[2019-11-28 16:07] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8504.21, Accuracy = 0.99, Loss = 0.107
[2019-11-28 16:07] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8326.03, Accuracy = 0.95, Loss = 0.163
[2019-11-28 16:07] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8285.56, Accuracy = 0.97, Loss = 0.166
[2019-11-28 16:07] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8442.69, Accuracy = 0.98, Loss = 0.105
[2019-11-28 16:07] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7867.05, Accuracy = 1.00, Loss = 0.027
[2019-11-28 16:07] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8358.31, Accuracy = 1.00, Loss = 0.024
[2019-11-28 16:07] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8525.96, Accuracy = 1.00, Loss = 0.021
[2019-11-28 16:07] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8726.49, Accuracy = 1.00, Loss = 0.019
[2019-11-28 16:07] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8787.48, Accuracy = 1.00, Loss = 0.018
[2019-11-28 16:07] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8876.39, Accuracy = 1.00, Loss = 0.014
[2019-11-28 16:07] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7993.79, Accuracy = 1.00, Loss = 0.015
[2019-11-28 16:07] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8392.02, Accuracy = 1.00, Loss = 0.011
[2019-11-28 16:07] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8314.43, Accuracy = 1.00, Loss = 0.012
[2019-11-28 16:07] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8285.56, Accuracy = 1.00, Loss = 0.010
[2019-11-28 16:07] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8327.32, Accuracy = 1.00, Loss = 0.010
[2019-11-28 16:07] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7914.83, Accuracy = 1.00, Loss = 0.008
[2019-11-28 16:07] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8397.27, Accuracy = 1.00, Loss = 0.008
[2019-11-28 16:07] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8387.43, Accuracy = 1.00, Loss = 0.007
[2019-11-28 16:07] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8471.47, Accuracy = 1.00, Loss = 0.007
[2019-11-28 16:07] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7886.11, Accuracy = 1.00, Loss = 0.007
[2019-11-28 16:07] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8270.49, Accuracy = 1.00, Loss = 0.006
[2019-11-28 16:07] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8676.84, Accuracy = 1.00, Loss = 0.006
[2019-11-28 16:07] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7995.93, Accuracy = 1.00, Loss = 0.006
[2019-11-28 16:07] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7900.62, Accuracy = 1.00, Loss = 0.005
[2019-11-28 16:07] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8453.20, Accuracy = 1.00, Loss = 0.004
[2019-11-28 16:07] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7873.74, Accuracy = 1.00, Loss = 0.004
[2019-11-28 16:07] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8226.90, Accuracy = 1.00, Loss = 0.004
[2019-11-28 16:07] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8534.49, Accuracy = 1.00, Loss = 0.004
[2019-11-28 16:07] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8052.18, Accuracy = 1.00, Loss = 0.004
[2019-11-28 16:07] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7904.34, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8318.42, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8497.48, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8678.24, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8027.14, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8637.61, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8067.30, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:07] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7874.78, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8274.70, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8779.57, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8011.32, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8440.97, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8648.89, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:07] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7885.77, Accuracy = 1.00, Loss = 0.002
