ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:27] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8762.09, Accuracy = 0.09, Loss = 2.304
[2019-11-27 17:27] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24268.64, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:27] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23932.19, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:27] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24430.99, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:27] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24193.18, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:27] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 25239.57, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:27] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24700.76, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:27] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23028.82, Accuracy = 1.00, Loss = 0.007
----------------------------------------------INPUT LENGTH  5 ------------------------

[2019-11-27 17:27] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11151.12, Accuracy = 0.11, Loss = 2.320
[2019-11-27 17:27] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23980.30, Accuracy = 0.34, Loss = 1.742
[2019-11-27 17:27] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24179.02, Accuracy = 0.39, Loss = 1.515
[2019-11-27 17:27] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24372.20, Accuracy = 0.49, Loss = 1.326
[2019-11-27 17:27] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24322.52, Accuracy = 0.62, Loss = 1.123
[2019-11-27 17:27] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23034.75, Accuracy = 0.40, Loss = 1.384
[2019-11-27 17:27] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24393.24, Accuracy = 0.62, Loss = 1.040
[2019-11-27 17:27] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24408.77, Accuracy = 0.72, Loss = 0.944
[2019-11-27 17:27] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24017.85, Accuracy = 0.82, Loss = 0.847
[2019-11-27 17:27] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23953.55, Accuracy = 0.75, Loss = 0.862
[2019-11-27 17:27] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24434.32, Accuracy = 0.74, Loss = 0.769
[2019-11-27 17:27] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23524.27, Accuracy = 0.57, Loss = 0.786
[2019-11-27 17:27] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24138.79, Accuracy = 0.88, Loss = 0.696
[2019-11-27 17:27] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24387.70, Accuracy = 0.78, Loss = 0.635
[2019-11-27 17:27] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24014.62, Accuracy = 0.70, Loss = 0.642
[2019-11-27 17:27] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24312.60, Accuracy = 0.93, Loss = 0.502
[2019-11-27 17:27] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24033.97, Accuracy = 0.79, Loss = 0.550
[2019-11-27 17:27] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23651.74, Accuracy = 0.76, Loss = 0.585
[2019-11-27 17:27] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24445.45, Accuracy = 0.86, Loss = 0.460
[2019-11-27 17:27] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24032.90, Accuracy = 0.78, Loss = 0.535
[2019-11-27 17:27] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23950.34, Accuracy = 0.80, Loss = 0.466
[2019-11-27 17:27] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24351.20, Accuracy = 0.84, Loss = 0.451
[2019-11-27 17:27] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23753.25, Accuracy = 0.85, Loss = 0.462
[2019-11-27 17:27] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23922.60, Accuracy = 0.84, Loss = 0.437
[2019-11-27 17:27] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24058.75, Accuracy = 0.87, Loss = 0.432
[2019-11-27 17:27] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24367.78, Accuracy = 0.88, Loss = 0.358
[2019-11-27 17:27] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23855.63, Accuracy = 0.94, Loss = 0.339
[2019-11-27 17:27] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23792.20, Accuracy = 0.88, Loss = 0.352
[2019-11-27 17:27] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23977.09, Accuracy = 0.86, Loss = 0.356
[2019-11-27 17:27] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24112.77, Accuracy = 0.93, Loss = 0.313
[2019-11-27 17:27] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23959.96, Accuracy = 0.96, Loss = 0.315
[2019-11-27 17:27] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24015.70, Accuracy = 0.90, Loss = 0.327
[2019-11-27 17:27] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16508.95, Accuracy = 0.91, Loss = 0.272
[2019-11-27 17:27] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23798.52, Accuracy = 0.89, Loss = 0.282
[2019-11-27 17:27] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23848.21, Accuracy = 0.85, Loss = 0.295
[2019-11-27 17:27] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24111.69, Accuracy = 0.86, Loss = 0.301
[2019-11-27 17:27] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23843.97, Accuracy = 0.91, Loss = 0.285
[2019-11-27 17:27] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23910.88, Accuracy = 0.89, Loss = 0.279
[2019-11-27 17:27] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23702.91, Accuracy = 0.95, Loss = 0.224
[2019-11-27 17:27] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23609.10, Accuracy = 0.94, Loss = 0.240
[2019-11-27 17:27] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23733.30, Accuracy = 0.87, Loss = 0.237
[2019-11-27 17:27] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24074.93, Accuracy = 0.88, Loss = 0.255
[2019-11-27 17:27] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24067.37, Accuracy = 0.89, Loss = 0.198
[2019-11-27 17:27] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23441.07, Accuracy = 1.00, Loss = 0.197
[2019-11-27 17:27] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24057.67, Accuracy = 0.92, Loss = 0.173
[2019-11-27 17:27] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23569.71, Accuracy = 0.95, Loss = 0.148
[2019-11-27 17:27] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23631.96, Accuracy = 0.93, Loss = 0.169
[2019-11-27 17:27] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23954.62, Accuracy = 0.95, Loss = 0.194
[2019-11-27 17:27] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24144.22, Accuracy = 0.90, Loss = 0.207
[2019-11-27 17:27] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24352.30, Accuracy = 0.96, Loss = 0.112
[2019-11-27 17:27] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23996.38, Accuracy = 0.91, Loss = 0.173
[2019-11-27 17:27] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 22807.72, Accuracy = 1.00, Loss = 0.148
[2019-11-27 17:27] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24036.13, Accuracy = 1.00, Loss = 0.106
[2019-11-27 17:27] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23838.68, Accuracy = 0.96, Loss = 0.150
[2019-11-27 17:27] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24043.66, Accuracy = 0.95, Loss = 0.139
[2019-11-27 17:27] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23760.61, Accuracy = 0.96, Loss = 0.103
[2019-11-27 17:27] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23961.03, Accuracy = 1.00, Loss = 0.101
[2019-11-27 17:27] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19130.92, Accuracy = 1.00, Loss = 0.073
[2019-11-27 17:27] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23660.08, Accuracy = 0.95, Loss = 0.111
[2019-11-27 17:27] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23918.33, Accuracy = 0.98, Loss = 0.109
[2019-11-27 17:27] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24098.70, Accuracy = 1.00, Loss = 0.110
[2019-11-27 17:27] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24110.61, Accuracy = 0.98, Loss = 0.071
[2019-11-27 17:27] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23839.74, Accuracy = 1.00, Loss = 0.087
[2019-11-27 17:27] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23843.97, Accuracy = 0.91, Loss = 0.140
[2019-11-27 17:27] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23737.49, Accuracy = 0.95, Loss = 0.114
[2019-11-27 17:27] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23957.83, Accuracy = 0.98, Loss = 0.081
[2019-11-27 17:27] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23887.47, Accuracy = 0.98, Loss = 0.086
[2019-11-27 17:27] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24496.76, Accuracy = 1.00, Loss = 0.028
[2019-11-27 17:27] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24418.76, Accuracy = 1.00, Loss = 0.026
[2019-11-27 17:27] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23793.25, Accuracy = 1.00, Loss = 0.023
[2019-11-27 17:27] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24509.06, Accuracy = 1.00, Loss = 0.020
[2019-11-27 17:27] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24412.10, Accuracy = 1.00, Loss = 0.017
[2019-11-27 17:27] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24063.06, Accuracy = 1.00, Loss = 0.018
[2019-11-27 17:27] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24263.16, Accuracy = 1.00, Loss = 0.018
[2019-11-27 17:27] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24376.63, Accuracy = 1.00, Loss = 0.016
[2019-11-27 17:27] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24016.77, Accuracy = 1.00, Loss = 0.014
[2019-11-27 17:27] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24358.93, Accuracy = 1.00, Loss = 0.014
[2019-11-27 17:27] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24451.01, Accuracy = 1.00, Loss = 0.012
[2019-11-27 17:27] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24091.13, Accuracy = 1.00, Loss = 0.013
[2019-11-27 17:27] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24414.32, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:27] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24205.18, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:27] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24385.49, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:27] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24396.57, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:27] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24352.30, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:27] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24503.46, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:27] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24385.49, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:27] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24021.07, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:27] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24414.32, Accuracy = 1.00, Loss = 0.006
----------------------------------------------INPUT LENGTH  5 ------------------------

[2019-11-27 17:27] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10908.24, Accuracy = 0.10, Loss = 2.350
[2019-11-27 17:27] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23930.06, Accuracy = 0.21, Loss = 1.826
[2019-11-27 17:27] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23840.80, Accuracy = 0.26, Loss = 1.601
[2019-11-27 17:27] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24215.01, Accuracy = 0.34, Loss = 1.435
[2019-11-27 17:27] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23938.60, Accuracy = 0.44, Loss = 1.257
[2019-11-27 17:27] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24008.18, Accuracy = 0.56, Loss = 1.143
[2019-11-27 17:27] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24054.43, Accuracy = 0.54, Loss = 1.120
[2019-11-27 17:27] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24302.70, Accuracy = 0.53, Loss = 0.991
[2019-11-27 17:27] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24416.54, Accuracy = 0.67, Loss = 0.949
[2019-11-27 17:27] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23950.34, Accuracy = 0.42, Loss = 1.181
[2019-11-27 17:27] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23932.19, Accuracy = 0.63, Loss = 0.915
[2019-11-27 17:27] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24578.63, Accuracy = 0.70, Loss = 0.740
[2019-11-27 17:27] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24365.57, Accuracy = 0.73, Loss = 0.720
[2019-11-27 17:27] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23686.18, Accuracy = 0.69, Loss = 0.705
[2019-11-27 17:27] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23939.66, Accuracy = 0.74, Loss = 0.648
[2019-11-27 17:27] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 21536.86, Accuracy = 0.80, Loss = 0.574
[2019-11-27 17:27] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24163.78, Accuracy = 0.81, Loss = 0.521
[2019-11-27 17:27] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23859.87, Accuracy = 0.70, Loss = 0.597
[2019-11-27 17:27] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24091.13, Accuracy = 0.88, Loss = 0.448
[2019-11-27 17:27] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23734.35, Accuracy = 0.81, Loss = 0.558
[2019-11-27 17:27] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17283.29, Accuracy = 0.88, Loss = 0.463
[2019-11-27 17:27] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23865.17, Accuracy = 0.88, Loss = 0.435
[2019-11-27 17:27] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24368.89, Accuracy = 0.92, Loss = 0.377
[2019-11-27 17:27] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24173.57, Accuracy = 0.90, Loss = 0.365
[2019-11-27 17:27] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23815.42, Accuracy = 0.91, Loss = 0.382
[2019-11-27 17:27] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24020.00, Accuracy = 0.88, Loss = 0.406
[2019-11-27 17:27] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24430.99, Accuracy = 0.88, Loss = 0.326
[2019-11-27 17:27] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23812.25, Accuracy = 0.98, Loss = 0.280
[2019-11-27 17:27] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23596.65, Accuracy = 0.95, Loss = 0.375
[2019-11-27 17:27] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23819.64, Accuracy = 0.95, Loss = 0.325
[2019-11-27 17:27] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23906.62, Accuracy = 0.95, Loss = 0.280
[2019-11-27 17:27] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18498.12, Accuracy = 0.99, Loss = 0.272
[2019-11-27 17:27] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23932.19, Accuracy = 0.97, Loss = 0.274
[2019-11-27 17:27] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24041.51, Accuracy = 0.93, Loss = 0.282
[2019-11-27 17:27] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24071.69, Accuracy = 0.91, Loss = 0.285
[2019-11-27 17:27] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23773.23, Accuracy = 0.92, Loss = 0.243
[2019-11-27 17:27] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23552.13, Accuracy = 0.95, Loss = 0.267
[2019-11-27 17:27] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23733.30, Accuracy = 0.97, Loss = 0.237
[2019-11-27 17:27] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23731.20, Accuracy = 0.94, Loss = 0.220
[2019-11-27 17:27] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23746.94, Accuracy = 0.93, Loss = 0.259
[2019-11-27 17:27] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23968.52, Accuracy = 0.90, Loss = 0.229
[2019-11-27 17:27] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23984.58, Accuracy = 0.90, Loss = 0.288
[2019-11-27 17:27] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23190.97, Accuracy = 0.91, Loss = 0.208
[2019-11-27 17:27] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23796.41, Accuracy = 0.95, Loss = 0.218
[2019-11-27 17:27] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23624.68, Accuracy = 1.00, Loss = 0.189
[2019-11-27 17:27] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23573.85, Accuracy = 0.94, Loss = 0.159
[2019-11-27 17:27] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23813.30, Accuracy = 0.92, Loss = 0.175
[2019-11-27 17:27] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23934.33, Accuracy = 0.84, Loss = 0.276
[2019-11-27 17:27] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23997.45, Accuracy = 0.92, Loss = 0.171
[2019-11-27 17:27] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23995.30, Accuracy = 0.84, Loss = 0.265
[2019-11-27 17:27] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24418.76, Accuracy = 1.00, Loss = 0.174
[2019-11-27 17:27] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23549.04, Accuracy = 0.97, Loss = 0.137
[2019-11-27 17:27] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23745.89, Accuracy = 0.93, Loss = 0.170
[2019-11-27 17:27] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24071.69, Accuracy = 0.92, Loss = 0.144
[2019-11-27 17:27] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24504.58, Accuracy = 0.98, Loss = 0.113
[2019-11-27 17:27] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23833.39, Accuracy = 0.90, Loss = 0.182
[2019-11-27 17:27] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23684.09, Accuracy = 0.88, Loss = 0.180
[2019-11-27 17:27] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23830.21, Accuracy = 0.92, Loss = 0.133
[2019-11-27 17:27] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23830.21, Accuracy = 0.97, Loss = 0.134
[2019-11-27 17:27] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23982.44, Accuracy = 0.98, Loss = 0.133
[2019-11-27 17:27] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23911.94, Accuracy = 0.93, Loss = 0.140
[2019-11-27 17:27] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23693.50, Accuracy = 0.89, Loss = 0.164
[2019-11-27 17:27] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23871.54, Accuracy = 1.00, Loss = 0.103
[2019-11-27 17:27] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23806.97, Accuracy = 0.98, Loss = 0.099
[2019-11-27 17:27] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23529.43, Accuracy = 0.95, Loss = 0.106
