ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:27] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4934.29, Accuracy = 0.08, Loss = 2.298
[2019-11-27 17:28] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8394.77, Accuracy = 0.25, Loss = 2.026
[2019-11-27 17:28] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8222.49, Accuracy = 0.29, Loss = 1.686
[2019-11-27 17:28] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7984.52, Accuracy = 0.27, Loss = 1.618
[2019-11-27 17:28] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8316.87, Accuracy = 0.47, Loss = 1.450
[2019-11-27 17:28] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8885.21, Accuracy = 0.30, Loss = 1.543
[2019-11-27 17:28] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 9204.03, Accuracy = 0.48, Loss = 1.332
[2019-11-27 17:28] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7546.58, Accuracy = 0.47, Loss = 1.271
[2019-11-27 17:28] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7944.46, Accuracy = 0.38, Loss = 1.257
[2019-11-27 17:28] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7443.72, Accuracy = 0.42, Loss = 1.181
[2019-11-27 17:28] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8659.21, Accuracy = 0.45, Loss = 1.097
[2019-11-27 17:28] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7856.46, Accuracy = 0.53, Loss = 1.088
[2019-11-27 17:28] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7460.27, Accuracy = 0.59, Loss = 0.995
[2019-11-27 17:28] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7854.85, Accuracy = 0.53, Loss = 0.963
[2019-11-27 17:28] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7608.07, Accuracy = 0.60, Loss = 0.946
[2019-11-27 17:28] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7904.46, Accuracy = 0.63, Loss = 0.889
[2019-11-27 17:28] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8494.66, Accuracy = 0.65, Loss = 0.866
[2019-11-27 17:28] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7783.11, Accuracy = 0.79, Loss = 0.796
[2019-11-27 17:28] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7929.56, Accuracy = 0.66, Loss = 0.841
[2019-11-27 17:28] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7371.66, Accuracy = 0.55, Loss = 0.813
[2019-11-27 17:28] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7892.96, Accuracy = 0.59, Loss = 0.802
[2019-11-27 17:28] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8108.98, Accuracy = 0.54, Loss = 0.826
[2019-11-27 17:28] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7917.52, Accuracy = 0.64, Loss = 0.796
[2019-11-27 17:28] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8541.69, Accuracy = 0.52, Loss = 0.822
[2019-11-27 17:28] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7539.37, Accuracy = 0.52, Loss = 0.811
[2019-11-27 17:28] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7796.56, Accuracy = 0.55, Loss = 0.782
[2019-11-27 17:28] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7761.50, Accuracy = 0.47, Loss = 0.804
[2019-11-27 17:28] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8194.13, Accuracy = 0.48, Loss = 0.796
[2019-11-27 17:28] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8176.28, Accuracy = 0.47, Loss = 0.792
[2019-11-27 17:28] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7432.80, Accuracy = 0.41, Loss = 0.843
[2019-11-27 17:28] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8135.89, Accuracy = 0.36, Loss = 0.897
[2019-11-27 17:28] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7812.21, Accuracy = 0.49, Loss = 0.762
[2019-11-27 17:28] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8099.68, Accuracy = 0.63, Loss = 0.726
[2019-11-27 17:28] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7360.75, Accuracy = 0.56, Loss = 0.744
[2019-11-27 17:28] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8101.88, Accuracy = 0.56, Loss = 0.769
[2019-11-27 17:28] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7723.43, Accuracy = 0.55, Loss = 0.725
[2019-11-27 17:28] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8637.75, Accuracy = 0.48, Loss = 0.774
[2019-11-27 17:28] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7755.34, Accuracy = 0.77, Loss = 0.498
[2019-11-27 17:28] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7389.11, Accuracy = 0.67, Loss = 0.589
[2019-11-27 17:28] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7953.29, Accuracy = 0.68, Loss = 0.620
[2019-11-27 17:28] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7515.52, Accuracy = 0.56, Loss = 0.686
[2019-11-27 17:28] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7673.64, Accuracy = 0.57, Loss = 0.654
[2019-11-27 17:28] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7778.37, Accuracy = 0.63, Loss = 0.620
[2019-11-27 17:28] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7416.27, Accuracy = 0.85, Loss = 0.412
[2019-11-27 17:28] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7693.76, Accuracy = 0.77, Loss = 0.435
[2019-11-27 17:28] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8230.56, Accuracy = 0.70, Loss = 0.519
[2019-11-27 17:28] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8298.49, Accuracy = 0.70, Loss = 0.477
[2019-11-27 17:28] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7577.14, Accuracy = 0.65, Loss = 0.569
[2019-11-27 17:28] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7811.76, Accuracy = 0.84, Loss = 0.327
[2019-11-27 17:28] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8429.57, Accuracy = 0.62, Loss = 0.566
[2019-11-27 17:28] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8265.66, Accuracy = 0.86, Loss = 0.314
[2019-11-27 17:28] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7459.65, Accuracy = 0.87, Loss = 0.289
[2019-11-27 17:28] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8237.37, Accuracy = 0.73, Loss = 0.474
[2019-11-27 17:28] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8200.63, Accuracy = 0.77, Loss = 0.422
[2019-11-27 17:28] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7462.34, Accuracy = 0.96, Loss = 0.199
[2019-11-27 17:28] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7714.88, Accuracy = 0.91, Loss = 0.259
[2019-11-27 17:28] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7672.98, Accuracy = 0.84, Loss = 0.286
[2019-11-27 17:28] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7740.02, Accuracy = 0.81, Loss = 0.360
[2019-11-27 17:28] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7465.87, Accuracy = 0.90, Loss = 0.263
[2019-11-27 17:28] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7766.33, Accuracy = 0.77, Loss = 0.371
[2019-11-27 17:28] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7683.52, Accuracy = 0.93, Loss = 0.239
[2019-11-27 17:28] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8241.93, Accuracy = 0.86, Loss = 0.267
[2019-11-27 17:28] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7629.15, Accuracy = 0.77, Loss = 0.352
[2019-11-27 17:28] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7412.78, Accuracy = 0.84, Loss = 0.311
[2019-11-27 17:28] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7858.30, Accuracy = 0.91, Loss = 0.210
[2019-11-27 17:28] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7457.89, Accuracy = 0.88, Loss = 0.215
[2019-11-27 17:28] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7984.04, Accuracy = 0.87, Loss = 0.229
[2019-11-27 17:28] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8262.09, Accuracy = 0.87, Loss = 0.259
[2019-11-27 17:28] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7451.99, Accuracy = 0.99, Loss = 0.125
[2019-11-27 17:28] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7548.17, Accuracy = 0.98, Loss = 0.155
[2019-11-27 17:28] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8194.88, Accuracy = 1.00, Loss = 0.105
[2019-11-27 17:28] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7691.89, Accuracy = 0.95, Loss = 0.173
[2019-11-27 17:28] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7731.88, Accuracy = 1.00, Loss = 0.071
[2019-11-27 17:28] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7850.14, Accuracy = 1.00, Loss = 0.077
[2019-11-27 17:28] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7920.20, Accuracy = 0.98, Loss = 0.111
[2019-11-27 17:28] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8071.06, Accuracy = 0.98, Loss = 0.150
[2019-11-27 17:28] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8278.15, Accuracy = 1.00, Loss = 0.087
[2019-11-27 17:28] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7670.02, Accuracy = 1.00, Loss = 0.053
[2019-11-27 17:28] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8319.32, Accuracy = 1.00, Loss = 0.044
[2019-11-27 17:28] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8080.90, Accuracy = 1.00, Loss = 0.057
[2019-11-27 17:28] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8192.00, Accuracy = 1.00, Loss = 0.044
[2019-11-27 17:28] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8883.88, Accuracy = 1.00, Loss = 0.058
[2019-11-27 17:28] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8321.64, Accuracy = 1.00, Loss = 0.015
[2019-11-27 17:28] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8062.21, Accuracy = 1.00, Loss = 0.014
[2019-11-27 17:28] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8464.52, Accuracy = 1.00, Loss = 0.013
[2019-11-27 17:28] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7625.25, Accuracy = 1.00, Loss = 0.013
[2019-11-27 17:28] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7847.27, Accuracy = 1.00, Loss = 0.012
[2019-11-27 17:28] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8483.38, Accuracy = 1.00, Loss = 0.011
[2019-11-27 17:28] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8022.10, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:28] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7612.38, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:28] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7998.32, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:28] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8391.62, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:28] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7462.55, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:28] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7959.30, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:28] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8283.51, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:28] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8186.75, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:28] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8227.53, Accuracy = 1.00, Loss = 0.006
----------------------------------------------INPUT LENGTH  5 ------------------------

[2019-11-27 17:28] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7251.68, Accuracy = 0.12, Loss = 2.296
[2019-11-27 17:28] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8086.38, Accuracy = 0.15, Loss = 2.186
[2019-11-27 17:28] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7657.44, Accuracy = 0.23, Loss = 2.005
[2019-11-27 17:28] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8112.04, Accuracy = 0.29, Loss = 1.783
[2019-11-27 17:28] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8477.36, Accuracy = 0.37, Loss = 1.507
[2019-11-27 17:28] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7650.24, Accuracy = 0.33, Loss = 1.563
[2019-11-27 17:28] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7721.98, Accuracy = 0.23, Loss = 1.530
[2019-11-27 17:28] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7541.06, Accuracy = 0.34, Loss = 1.368
[2019-11-27 17:28] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7666.30, Accuracy = 0.27, Loss = 1.408
[2019-11-27 17:28] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7915.18, Accuracy = 0.45, Loss = 1.200
[2019-11-27 17:28] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8418.47, Accuracy = 0.46, Loss = 1.154
[2019-11-27 17:28] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7644.90, Accuracy = 0.55, Loss = 1.108
[2019-11-27 17:28] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8187.00, Accuracy = 0.49, Loss = 1.043
[2019-11-27 17:28] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7818.02, Accuracy = 0.50, Loss = 0.992
[2019-11-27 17:28] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7435.58, Accuracy = 0.63, Loss = 0.902
[2019-11-27 17:28] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7677.15, Accuracy = 0.63, Loss = 0.901
[2019-11-27 17:28] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8048.19, Accuracy = 0.61, Loss = 0.902
[2019-11-27 17:28] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7692.00, Accuracy = 0.73, Loss = 0.826
[2019-11-27 17:28] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8065.73, Accuracy = 0.77, Loss = 0.769
[2019-11-27 17:28] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7693.32, Accuracy = 0.69, Loss = 0.795
[2019-11-27 17:28] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7384.74, Accuracy = 0.72, Loss = 0.772
[2019-11-27 17:28] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7768.80, Accuracy = 0.67, Loss = 0.756
[2019-11-27 17:28] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7458.51, Accuracy = 0.73, Loss = 0.718
[2019-11-27 17:28] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7652.53, Accuracy = 0.69, Loss = 0.703
[2019-11-27 17:28] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7857.49, Accuracy = 0.61, Loss = 0.773
[2019-11-27 17:28] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7724.98, Accuracy = 0.55, Loss = 0.747
[2019-11-27 17:28] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7437.43, Accuracy = 0.62, Loss = 0.690
[2019-11-27 17:28] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7562.20, Accuracy = 0.59, Loss = 0.681
[2019-11-27 17:28] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8290.03, Accuracy = 0.55, Loss = 0.731
[2019-11-27 17:28] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8179.15, Accuracy = 0.63, Loss = 0.680
[2019-11-27 17:28] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8404.89, Accuracy = 0.52, Loss = 0.734
[2019-11-27 17:28] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8021.14, Accuracy = 0.52, Loss = 0.714
[2019-11-27 17:28] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8049.52, Accuracy = 0.56, Loss = 0.707
[2019-11-27 17:28] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7472.73, Accuracy = 0.49, Loss = 0.773
[2019-11-27 17:28] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7938.24, Accuracy = 0.58, Loss = 0.671
[2019-11-27 17:28] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7507.42, Accuracy = 0.50, Loss = 0.687
[2019-11-27 17:28] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8420.58, Accuracy = 0.67, Loss = 0.606
[2019-11-27 17:28] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8407.66, Accuracy = 0.70, Loss = 0.544
[2019-11-27 17:28] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7510.47, Accuracy = 0.67, Loss = 0.626
[2019-11-27 17:28] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7530.17, Accuracy = 0.62, Loss = 0.668
[2019-11-27 17:28] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8247.37, Accuracy = 0.62, Loss = 0.627
[2019-11-27 17:28] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7660.17, Accuracy = 0.59, Loss = 0.654
[2019-11-27 17:28] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7472.42, Accuracy = 0.88, Loss = 0.334
[2019-11-27 17:28] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7368.93, Accuracy = 0.76, Loss = 0.447
[2019-11-27 17:28] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7720.87, Accuracy = 0.73, Loss = 0.455
[2019-11-27 17:28] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7879.63, Accuracy = 0.87, Loss = 0.356
[2019-11-27 17:28] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8431.29, Accuracy = 0.77, Loss = 0.437
[2019-11-27 17:28] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7461.31, Accuracy = 0.72, Loss = 0.490
[2019-11-27 17:28] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7835.47, Accuracy = 1.00, Loss = 0.115
[2019-11-27 17:28] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7946.34, Accuracy = 1.00, Loss = 0.129
[2019-11-27 17:28] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7975.03, Accuracy = 1.00, Loss = 0.149
[2019-11-27 17:28] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8231.44, Accuracy = 0.98, Loss = 0.145
[2019-11-27 17:28] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7478.98, Accuracy = 0.93, Loss = 0.198
[2019-11-27 17:28] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8183.51, Accuracy = 0.89, Loss = 0.211
[2019-11-27 17:28] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8253.58, Accuracy = 0.89, Loss = 0.247
[2019-11-27 17:28] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7354.70, Accuracy = 0.99, Loss = 0.163
[2019-11-27 17:28] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7498.09, Accuracy = 0.93, Loss = 0.211
[2019-11-27 17:28] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7611.20, Accuracy = 0.93, Loss = 0.195
[2019-11-27 17:28] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7564.44, Accuracy = 0.88, Loss = 0.272
[2019-11-27 17:28] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7838.22, Accuracy = 1.00, Loss = 0.117
[2019-11-27 17:28] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8344.02, Accuracy = 0.91, Loss = 0.165
[2019-11-27 17:28] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7910.52, Accuracy = 0.94, Loss = 0.172
[2019-11-27 17:28] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7439.39, Accuracy = 0.89, Loss = 0.215
[2019-11-27 17:28] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 9400.32, Accuracy = 1.00, Loss = 0.100
[2019-11-27 17:28] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7455.40, Accuracy = 1.00, Loss = 0.106
[2019-11-27 17:28] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8336.63, Accuracy = 0.98, Loss = 0.142
[2019-11-27 17:28] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8383.76, Accuracy = 1.00, Loss = 0.114
