ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:40] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6599.36, Accuracy = 0.09, Loss = 2.320
[2019-11-27 17:41] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23988.87, Accuracy = 1.00, Loss = 0.016
[2019-11-27 17:41] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24100.87, Accuracy = 1.00, Loss = 0.015
[2019-11-27 17:41] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24222.65, Accuracy = 1.00, Loss = 0.012
[2019-11-27 17:41] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24027.52, Accuracy = 1.00, Loss = 0.013
[2019-11-27 17:41] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23984.58, Accuracy = 1.00, Loss = 0.013
[2019-11-27 17:41] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23420.62, Accuracy = 1.00, Loss = 0.012
[2019-11-27 17:41] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24154.00, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:41] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23839.74, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:41] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23980.30, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:41] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23732.25, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:41] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23951.41, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:41] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24053.36, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:41] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24002.81, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:41] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24282.91, Accuracy = 1.00, Loss = 0.005
[2019-11-27 17:41] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23754.30, Accuracy = 1.00, Loss = 0.007
----------------------------------------------INPUT LENGTH  5 ------------------------

[2019-11-27 17:41] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10725.19, Accuracy = 0.05, Loss = 2.324
[2019-11-27 17:41] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23678.87, Accuracy = 0.34, Loss = 1.755
[2019-11-27 17:41] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23917.27, Accuracy = 0.24, Loss = 1.604
[2019-11-27 17:41] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23618.45, Accuracy = 0.32, Loss = 1.458
[2019-11-27 17:41] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23646.53, Accuracy = 0.66, Loss = 1.116
[2019-11-27 17:41] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24023.22, Accuracy = 0.49, Loss = 1.174
[2019-11-27 17:41] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24155.08, Accuracy = 0.48, Loss = 1.207
[2019-11-27 17:41] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23956.76, Accuracy = 0.58, Loss = 0.951
[2019-11-27 17:41] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24011.40, Accuracy = 0.84, Loss = 0.798
[2019-11-27 17:41] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23949.28, Accuracy = 0.70, Loss = 0.856
[2019-11-27 17:41] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24147.48, Accuracy = 0.76, Loss = 0.716
[2019-11-27 17:41] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23649.66, Accuracy = 0.59, Loss = 0.766
[2019-11-27 17:41] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24027.52, Accuracy = 0.87, Loss = 0.675
[2019-11-27 17:41] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23835.50, Accuracy = 0.78, Loss = 0.604
[2019-11-27 17:41] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23490.30, Accuracy = 0.78, Loss = 0.571
[2019-11-27 17:41] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24155.08, Accuracy = 0.87, Loss = 0.495
[2019-11-27 17:41] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23334.10, Accuracy = 0.98, Loss = 0.458
[2019-11-27 17:41] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23743.79, Accuracy = 0.77, Loss = 0.552
[2019-11-27 17:41] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23743.79, Accuracy = 0.87, Loss = 0.435
[2019-11-27 17:41] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16205.96, Accuracy = 0.85, Loss = 0.482
[2019-11-27 17:41] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23284.51, Accuracy = 0.78, Loss = 0.430
[2019-11-27 17:41] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23540.77, Accuracy = 0.80, Loss = 0.491
[2019-11-27 17:41] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23654.87, Accuracy = 0.81, Loss = 0.465
[2019-11-27 17:41] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23030.80, Accuracy = 0.91, Loss = 0.392
[2019-11-27 17:41] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23649.66, Accuracy = 0.80, Loss = 0.434
[2019-11-27 17:41] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23512.94, Accuracy = 0.84, Loss = 0.362
[2019-11-27 17:41] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23467.71, Accuracy = 0.88, Loss = 0.337
[2019-11-27 17:41] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23527.36, Accuracy = 0.88, Loss = 0.368
[2019-11-27 17:41] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23484.14, Accuracy = 0.84, Loss = 0.379
[2019-11-27 17:41] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23593.54, Accuracy = 0.95, Loss = 0.276
[2019-11-27 17:41] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23613.25, Accuracy = 0.88, Loss = 0.324
[2019-11-27 17:41] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23645.49, Accuracy = 0.93, Loss = 0.312
[2019-11-27 17:41] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23415.51, Accuracy = 0.92, Loss = 0.269
[2019-11-27 17:41] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23603.91, Accuracy = 0.91, Loss = 0.286
[2019-11-27 17:41] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23444.14, Accuracy = 0.91, Loss = 0.304
[2019-11-27 17:41] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23612.21, Accuracy = 0.84, Loss = 0.327
[2019-11-27 17:41] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23162.95, Accuracy = 0.92, Loss = 0.267
[2019-11-27 17:41] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23512.94, Accuracy = 0.91, Loss = 0.284
[2019-11-27 17:41] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 21095.12, Accuracy = 0.94, Loss = 0.241
[2019-11-27 17:41] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23540.77, Accuracy = 0.88, Loss = 0.250
[2019-11-27 17:41] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23160.95, Accuracy = 0.95, Loss = 0.214
[2019-11-27 17:41] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23493.39, Accuracy = 0.98, Loss = 0.206
[2019-11-27 17:41] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23488.25, Accuracy = 0.95, Loss = 0.203
[2019-11-27 17:41] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23222.06, Accuracy = 0.88, Loss = 0.225
[2019-11-27 17:41] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23161.95, Accuracy = 0.84, Loss = 0.244
[2019-11-27 17:41] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23371.68, Accuracy = 0.98, Loss = 0.148
[2019-11-27 17:41] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23458.49, Accuracy = 0.95, Loss = 0.177
[2019-11-27 17:41] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23342.21, Accuracy = 0.90, Loss = 0.225
[2019-11-27 17:41] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24027.52, Accuracy = 1.00, Loss = 0.114
[2019-11-27 17:41] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23199.99, Accuracy = 0.98, Loss = 0.106
[2019-11-27 17:41] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23507.79, Accuracy = 0.94, Loss = 0.175
[2019-11-27 17:41] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23670.51, Accuracy = 0.91, Loss = 0.219
[2019-11-27 17:41] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23621.56, Accuracy = 0.95, Loss = 0.138
[2019-11-27 17:41] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23520.15, Accuracy = 0.94, Loss = 0.185
[2019-11-27 17:41] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23166.95, Accuracy = 0.95, Loss = 0.142
[2019-11-27 17:41] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23592.50, Accuracy = 0.97, Loss = 0.092
[2019-11-27 17:41] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23602.87, Accuracy = 0.91, Loss = 0.144
[2019-11-27 17:41] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23221.06, Accuracy = 0.96, Loss = 0.118
[2019-11-27 17:41] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23264.33, Accuracy = 0.92, Loss = 0.130
[2019-11-27 17:41] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23340.18, Accuracy = 0.98, Loss = 0.117
[2019-11-27 17:41] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23450.29, Accuracy = 0.93, Loss = 0.154
[2019-11-27 17:41] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23375.75, Accuracy = 1.00, Loss = 0.059
[2019-11-27 17:41] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23550.07, Accuracy = 0.96, Loss = 0.118
[2019-11-27 17:41] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23559.37, Accuracy = 0.91, Loss = 0.157
[2019-11-27 17:41] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23532.52, Accuracy = 0.98, Loss = 0.095
[2019-11-27 17:41] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23197.98, Accuracy = 0.97, Loss = 0.108
[2019-11-27 17:41] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23562.47, Accuracy = 1.00, Loss = 0.062
[2019-11-27 17:41] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23635.08, Accuracy = 1.00, Loss = 0.060
[2019-11-27 17:41] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23819.64, Accuracy = 1.00, Loss = 0.026
[2019-11-27 17:41] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23991.01, Accuracy = 1.00, Loss = 0.022
[2019-11-27 17:41] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23958.89, Accuracy = 1.00, Loss = 0.019
[2019-11-27 17:41] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24046.89, Accuracy = 1.00, Loss = 0.017
[2019-11-27 17:41] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23942.87, Accuracy = 1.00, Loss = 0.019
[2019-11-27 17:41] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23994.23, Accuracy = 1.00, Loss = 0.018
[2019-11-27 17:41] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24111.69, Accuracy = 1.00, Loss = 0.016
[2019-11-27 17:41] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23604.95, Accuracy = 1.00, Loss = 0.014
[2019-11-27 17:41] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23917.27, Accuracy = 1.00, Loss = 0.014
[2019-11-27 17:41] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23985.65, Accuracy = 1.00, Loss = 0.013
[2019-11-27 17:41] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24067.37, Accuracy = 1.00, Loss = 0.013
[2019-11-27 17:41] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23936.46, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:41] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23984.58, Accuracy = 1.00, Loss = 0.011
[2019-11-27 17:41] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23970.66, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:41] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23881.10, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:41] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24110.61, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:41] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23924.73, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:41] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24090.05, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:41] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23510.88, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:41] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24118.19, Accuracy = 1.00, Loss = 0.006
----------------------------------------------INPUT LENGTH  5 ------------------------

[2019-11-27 17:41] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10591.68, Accuracy = 0.12, Loss = 2.317
[2019-11-27 17:41] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 21377.36, Accuracy = 0.33, Loss = 1.739
[2019-11-27 17:41] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23794.31, Accuracy = 0.30, Loss = 1.575
[2019-11-27 17:41] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23595.61, Accuracy = 0.55, Loss = 1.321
[2019-11-27 17:41] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23995.30, Accuracy = 0.53, Loss = 1.244
[2019-11-27 17:41] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23926.86, Accuracy = 0.56, Loss = 1.145
[2019-11-27 17:41] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23889.60, Accuracy = 0.54, Loss = 1.123
[2019-11-27 17:41] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16417.57, Accuracy = 0.60, Loss = 0.962
[2019-11-27 17:41] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24022.14, Accuracy = 0.63, Loss = 0.965
[2019-11-27 17:41] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24094.38, Accuracy = 0.50, Loss = 1.083
[2019-11-27 17:41] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24040.43, Accuracy = 0.71, Loss = 0.905
[2019-11-27 17:41] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24288.41, Accuracy = 0.67, Loss = 0.796
[2019-11-27 17:41] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24021.07, Accuracy = 0.66, Loss = 0.793
[2019-11-27 17:41] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24248.91, Accuracy = 0.75, Loss = 0.631
[2019-11-27 17:41] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23950.34, Accuracy = 0.78, Loss = 0.633
[2019-11-27 17:41] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23779.55, Accuracy = 0.80, Loss = 0.586
[2019-11-27 17:41] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23886.41, Accuracy = 0.78, Loss = 0.567
[2019-11-27 17:41] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23570.75, Accuracy = 0.66, Loss = 0.627
[2019-11-27 17:41] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23964.24, Accuracy = 0.89, Loss = 0.459
[2019-11-27 17:41] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23672.60, Accuracy = 0.84, Loss = 0.569
[2019-11-27 17:41] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23666.34, Accuracy = 0.87, Loss = 0.477
[2019-11-27 17:41] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23576.96, Accuracy = 0.84, Loss = 0.468
[2019-11-27 17:41] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23521.18, Accuracy = 0.90, Loss = 0.401
[2019-11-27 17:41] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24159.43, Accuracy = 0.88, Loss = 0.389
[2019-11-27 17:41] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23359.48, Accuracy = 0.88, Loss = 0.402
[2019-11-27 17:41] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23628.84, Accuracy = 0.78, Loss = 0.435
[2019-11-27 17:41] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16142.12, Accuracy = 0.84, Loss = 0.349
[2019-11-27 17:41] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23605.98, Accuracy = 0.98, Loss = 0.300
[2019-11-27 17:41] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23464.64, Accuracy = 0.83, Loss = 0.407
[2019-11-27 17:41] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23641.33, Accuracy = 0.91, Loss = 0.338
[2019-11-27 17:41] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23610.14, Accuracy = 0.88, Loss = 0.311
[2019-11-27 17:41] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23621.56, Accuracy = 0.88, Loss = 0.300
[2019-11-27 17:41] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23803.80, Accuracy = 0.95, Loss = 0.283
[2019-11-27 17:41] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23602.87, Accuracy = 0.92, Loss = 0.303
[2019-11-27 17:41] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23603.91, Accuracy = 0.92, Loss = 0.277
[2019-11-27 17:41] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23605.98, Accuracy = 0.92, Loss = 0.244
[2019-11-27 17:41] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23614.29, Accuracy = 0.95, Loss = 0.270
[2019-11-27 17:41] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23583.17, Accuracy = 0.97, Loss = 0.240
[2019-11-27 17:41] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23527.36, Accuracy = 0.94, Loss = 0.231
[2019-11-27 17:41] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23434.93, Accuracy = 0.92, Loss = 0.257
[2019-11-27 17:41] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 22292.53, Accuracy = 0.92, Loss = 0.209
[2019-11-27 17:41] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23465.66, Accuracy = 0.92, Loss = 0.268
[2019-11-27 17:41] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16114.51, Accuracy = 0.92, Loss = 0.199
[2019-11-27 17:41] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23509.85, Accuracy = 0.95, Loss = 0.221
[2019-11-27 17:41] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23673.64, Accuracy = 0.90, Loss = 0.195
[2019-11-27 17:41] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23517.06, Accuracy = 0.94, Loss = 0.169
[2019-11-27 17:41] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 24008.18, Accuracy = 0.92, Loss = 0.166
[2019-11-27 17:41] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 20952.70, Accuracy = 0.84, Loss = 0.281
[2019-11-27 17:41] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23749.05, Accuracy = 0.93, Loss = 0.152
[2019-11-27 17:41] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23712.33, Accuracy = 0.86, Loss = 0.235
[2019-11-27 17:41] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23276.43, Accuracy = 0.91, Loss = 0.190
[2019-11-27 17:41] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23616.37, Accuracy = 0.95, Loss = 0.138
[2019-11-27 17:41] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23550.07, Accuracy = 0.93, Loss = 0.199
[2019-11-27 17:41] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23361.51, Accuracy = 0.92, Loss = 0.162
[2019-11-27 17:41] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23729.10, Accuracy = 0.98, Loss = 0.118
[2019-11-27 17:41] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23679.91, Accuracy = 0.94, Loss = 0.152
[2019-11-27 17:41] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 23601.83, Accuracy = 0.88, Loss = 0.195
