ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 15:08] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 1840.11, Accuracy = 0.15, Loss = 2.301
[2019-11-28 15:08] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7724.76, Accuracy = 1.00, Loss = 0.106
[2019-11-28 15:08] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8059.91, Accuracy = 0.98, Loss = 0.080
[2019-11-28 15:08] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8344.15, Accuracy = 1.00, Loss = 0.050
[2019-11-28 15:08] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7756.68, Accuracy = 0.98, Loss = 0.112
[2019-11-28 15:08] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8198.88, Accuracy = 1.00, Loss = 0.059
[2019-11-28 15:08] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8006.67, Accuracy = 1.00, Loss = 0.054
[2019-11-28 15:08] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7798.48, Accuracy = 0.91, Loss = 0.144
[2019-11-28 15:08] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7967.93, Accuracy = 1.00, Loss = 0.047
[2019-11-28 15:08] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7693.76, Accuracy = 1.00, Loss = 0.039
[2019-11-28 15:08] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7681.00, Accuracy = 0.99, Loss = 0.086
[2019-11-28 15:08] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7922.31, Accuracy = 0.99, Loss = 0.061
[2019-11-28 15:08] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8381.93, Accuracy = 1.00, Loss = 0.045
[2019-11-28 15:08] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7830.67, Accuracy = 1.00, Loss = 0.018
[2019-11-28 15:08] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7724.98, Accuracy = 1.00, Loss = 0.016
[2019-11-28 15:08] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7684.84, Accuracy = 1.00, Loss = 0.015
[2019-11-28 15:08] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8261.59, Accuracy = 1.00, Loss = 0.014
[2019-11-28 15:08] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8656.14, Accuracy = 1.00, Loss = 0.014
[2019-11-28 15:08] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8449.74, Accuracy = 1.00, Loss = 0.011
[2019-11-28 15:08] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7989.51, Accuracy = 1.00, Loss = 0.010
[2019-11-28 15:08] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8483.65, Accuracy = 1.00, Loss = 0.009
[2019-11-28 15:08] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8557.76, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:08] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8053.39, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:08] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7852.78, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:08] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7636.53, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:08] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8493.45, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:08] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8404.50, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:08] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8396.87, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:08] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8074.46, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:08] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7924.18, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:08] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7818.36, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:08] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8349.21, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:08] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8165.71, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:08] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8355.06, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:08] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7961.31, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:08] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8331.07, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:08] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8352.59, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:08] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7547.11, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:08] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7659.74, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:08] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7636.64, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:08] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8053.63, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7600.74, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8358.44, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8048.07, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7941.41, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7786.38, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8294.13, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8093.33, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8042.41, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:08] Train Step 1180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7512.47, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:08] Train Step 1190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7973.13, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:08] Train Step 1200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8366.91, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:08] Train Step 1210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7977.40, Accuracy = 1.00, Loss = 0.001
----------------------------------------------INPUT LENGTH  5  iteration  2  ------------------------

[2019-11-28 15:08] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7186.74, Accuracy = 0.14, Loss = 2.307
[2019-11-28 15:08] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8378.00, Accuracy = 0.13, Loss = 2.213
[2019-11-28 15:08] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7872.93, Accuracy = 0.25, Loss = 2.013
[2019-11-28 15:08] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8931.77, Accuracy = 0.24, Loss = 1.742
[2019-11-28 15:08] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8009.65, Accuracy = 0.25, Loss = 1.702
[2019-11-28 15:08] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8376.96, Accuracy = 0.41, Loss = 1.453
[2019-11-28 15:08] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8361.04, Accuracy = 0.30, Loss = 1.500
[2019-11-28 15:08] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8303.24, Accuracy = 0.48, Loss = 1.309
[2019-11-28 15:08] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8693.70, Accuracy = 0.50, Loss = 1.248
[2019-11-28 15:08] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8229.92, Accuracy = 0.41, Loss = 1.259
[2019-11-28 15:08] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8007.02, Accuracy = 0.41, Loss = 1.197
[2019-11-28 15:08] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7876.17, Accuracy = 0.48, Loss = 1.101
[2019-11-28 15:08] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7889.36, Accuracy = 0.52, Loss = 1.089
[2019-11-28 15:08] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7533.44, Accuracy = 0.57, Loss = 0.985
[2019-11-28 15:08] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7834.79, Accuracy = 0.52, Loss = 0.957
[2019-11-28 15:08] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7562.09, Accuracy = 0.62, Loss = 0.930
[2019-11-28 15:08] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8128.37, Accuracy = 0.62, Loss = 0.875
[2019-11-28 15:08] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8277.38, Accuracy = 0.70, Loss = 0.847
[2019-11-28 15:08] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7597.41, Accuracy = 0.75, Loss = 0.795
[2019-11-28 15:08] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7604.83, Accuracy = 0.70, Loss = 0.836
[2019-11-28 15:08] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7602.47, Accuracy = 0.55, Loss = 0.803
[2019-11-28 15:08] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8331.85, Accuracy = 0.65, Loss = 0.768
[2019-11-28 15:08] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8176.16, Accuracy = 0.55, Loss = 0.814
[2019-11-28 15:08] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8371.47, Accuracy = 0.66, Loss = 0.750
[2019-11-28 15:08] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7868.55, Accuracy = 0.59, Loss = 0.773
[2019-11-28 15:08] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8500.44, Accuracy = 0.58, Loss = 0.756
[2019-11-28 15:08] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7820.18, Accuracy = 0.59, Loss = 0.727
[2019-11-28 15:08] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8010.85, Accuracy = 0.53, Loss = 0.736
[2019-11-28 15:08] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 9714.13, Accuracy = 0.56, Loss = 0.714
[2019-11-28 15:08] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8476.69, Accuracy = 0.61, Loss = 0.707
[2019-11-28 15:08] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8434.60, Accuracy = 0.49, Loss = 0.769
[2019-11-28 15:08] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8070.58, Accuracy = 0.41, Loss = 0.823
[2019-11-28 15:08] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8065.00, Accuracy = 0.59, Loss = 0.621
[2019-11-28 15:08] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7855.88, Accuracy = 0.55, Loss = 0.732
[2019-11-28 15:08] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8033.74, Accuracy = 0.56, Loss = 0.689
[2019-11-28 15:08] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7828.50, Accuracy = 0.56, Loss = 0.700
[2019-11-28 15:08] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8346.10, Accuracy = 0.89, Loss = 0.398
[2019-11-28 15:08] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8118.91, Accuracy = 0.84, Loss = 0.453
[2019-11-28 15:08] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7871.32, Accuracy = 0.70, Loss = 0.509
[2019-11-28 15:08] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7915.88, Accuracy = 0.69, Loss = 0.529
[2019-11-28 15:08] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7858.64, Accuracy = 0.66, Loss = 0.579
[2019-11-28 15:08] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8301.06, Accuracy = 0.76, Loss = 0.460
[2019-11-28 15:08] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7705.58, Accuracy = 0.77, Loss = 0.462
[2019-11-28 15:08] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8027.02, Accuracy = 0.69, Loss = 0.548
[2019-11-28 15:08] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7650.46, Accuracy = 0.86, Loss = 0.356
[2019-11-28 15:08] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7909.12, Accuracy = 0.85, Loss = 0.347
[2019-11-28 15:08] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7880.67, Accuracy = 0.73, Loss = 0.420
[2019-11-28 15:08] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8015.63, Accuracy = 0.89, Loss = 0.339
[2019-11-28 15:08] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7888.90, Accuracy = 0.83, Loss = 0.404
[2019-11-28 15:08] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8062.34, Accuracy = 0.88, Loss = 0.257
[2019-11-28 15:08] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7927.69, Accuracy = 0.79, Loss = 0.424
[2019-11-28 15:08] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8183.88, Accuracy = 0.86, Loss = 0.332
[2019-11-28 15:08] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8028.10, Accuracy = 0.86, Loss = 0.300
[2019-11-28 15:08] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7646.64, Accuracy = 0.75, Loss = 0.488
[2019-11-28 15:08] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8459.86, Accuracy = 0.79, Loss = 0.418
[2019-11-28 15:08] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8345.58, Accuracy = 0.98, Loss = 0.109
[2019-11-28 15:08] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8065.48, Accuracy = 1.00, Loss = 0.121
[2019-11-28 15:08] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8341.82, Accuracy = 0.99, Loss = 0.130
[2019-11-28 15:08] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7709.01, Accuracy = 0.96, Loss = 0.159
[2019-11-28 15:08] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8422.96, Accuracy = 0.93, Loss = 0.220
[2019-11-28 15:08] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7659.63, Accuracy = 0.84, Loss = 0.321
[2019-11-28 15:08] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7984.04, Accuracy = 0.91, Loss = 0.246
[2019-11-28 15:08] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7764.76, Accuracy = 1.00, Loss = 0.096
[2019-11-28 15:08] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7939.76, Accuracy = 0.98, Loss = 0.123
[2019-11-28 15:08] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7877.55, Accuracy = 0.97, Loss = 0.123
[2019-11-28 15:08] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8465.19, Accuracy = 0.98, Loss = 0.141
[2019-11-28 15:08] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8098.21, Accuracy = 0.95, Loss = 0.170
[2019-11-28 15:08] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7936.12, Accuracy = 0.98, Loss = 0.123
[2019-11-28 15:08] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7723.43, Accuracy = 0.99, Loss = 0.107
[2019-11-28 15:08] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8311.34, Accuracy = 0.95, Loss = 0.163
[2019-11-28 15:08] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8005.59, Accuracy = 0.97, Loss = 0.166
[2019-11-28 15:09] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7859.33, Accuracy = 0.98, Loss = 0.105
[2019-11-28 15:09] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8323.19, Accuracy = 1.00, Loss = 0.027
[2019-11-28 15:09] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8503.94, Accuracy = 1.00, Loss = 0.024
[2019-11-28 15:09] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8211.42, Accuracy = 1.00, Loss = 0.021
[2019-11-28 15:09] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8596.54, Accuracy = 1.00, Loss = 0.019
[2019-11-28 15:09] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8542.51, Accuracy = 1.00, Loss = 0.018
[2019-11-28 15:09] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8013.36, Accuracy = 1.00, Loss = 0.014
[2019-11-28 15:09] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8419.52, Accuracy = 1.00, Loss = 0.015
[2019-11-28 15:09] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7826.79, Accuracy = 1.00, Loss = 0.011
[2019-11-28 15:09] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7904.58, Accuracy = 1.00, Loss = 0.012
[2019-11-28 15:09] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8051.45, Accuracy = 1.00, Loss = 0.010
[2019-11-28 15:09] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8238.39, Accuracy = 1.00, Loss = 0.010
[2019-11-28 15:09] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7843.03, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:09] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8582.38, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:09] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7951.40, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:09] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 10439.88, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:09] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8573.06, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:09] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7813.46, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:09] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8252.19, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:09] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8238.64, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:09] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8063.67, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:09] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8455.33, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:09] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8290.16, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:09] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8157.15, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:09] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7880.44, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:09] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8214.56, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:09] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8053.51, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:09] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8474.41, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:09] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8039.64, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:09] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7894.93, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:09] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8352.20, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:09] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7851.52, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:09] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7934.13, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:09] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8334.05, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:09] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7822.69, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:09] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8135.27, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:09] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8439.64, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:09] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8100.66, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:09] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8351.94, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:09] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 9876.03, Accuracy = 1.00, Loss = 0.002
