ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 15:08] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9909.76, Accuracy = 0.09, Loss = 2.320
[2019-11-28 15:08] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15686.51, Accuracy = 0.96, Loss = 0.190
[2019-11-28 15:08] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16939.20, Accuracy = 0.90, Loss = 0.172
[2019-11-28 15:08] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15938.93, Accuracy = 1.00, Loss = 0.104
[2019-11-28 15:08] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16970.79, Accuracy = 0.93, Loss = 0.166
[2019-11-28 15:08] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15812.18, Accuracy = 0.83, Loss = 0.268
[2019-11-28 15:08] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15680.10, Accuracy = 1.00, Loss = 0.147
[2019-11-28 15:08] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15485.62, Accuracy = 0.88, Loss = 0.199
[2019-11-28 15:08] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15981.63, Accuracy = 1.00, Loss = 0.160
[2019-11-28 15:08] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16206.45, Accuracy = 0.92, Loss = 0.166
[2019-11-28 15:08] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15051.47, Accuracy = 1.00, Loss = 0.119
[2019-11-28 15:08] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15721.42, Accuracy = 0.98, Loss = 0.135
[2019-11-28 15:08] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15377.83, Accuracy = 0.98, Loss = 0.127
[2019-11-28 15:08] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15506.64, Accuracy = 0.96, Loss = 0.149
[2019-11-28 15:08] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15662.26, Accuracy = 0.99, Loss = 0.138
[2019-11-28 15:08] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16096.63, Accuracy = 0.95, Loss = 0.140
[2019-11-28 15:08] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15848.59, Accuracy = 0.95, Loss = 0.141
[2019-11-28 15:08] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15441.97, Accuracy = 0.89, Loss = 0.161
[2019-11-28 15:08] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16938.66, Accuracy = 1.00, Loss = 0.116
[2019-11-28 15:08] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17017.59, Accuracy = 0.97, Loss = 0.097
[2019-11-28 15:08] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16241.75, Accuracy = 1.00, Loss = 0.089
[2019-11-28 15:08] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15118.44, Accuracy = 0.99, Loss = 0.076
[2019-11-28 15:08] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16857.82, Accuracy = 1.00, Loss = 0.049
[2019-11-28 15:08] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15495.45, Accuracy = 1.00, Loss = 0.065
[2019-11-28 15:08] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16030.78, Accuracy = 0.99, Loss = 0.091
[2019-11-28 15:08] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15703.03, Accuracy = 0.98, Loss = 0.079
[2019-11-28 15:08] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15741.71, Accuracy = 1.00, Loss = 0.020
[2019-11-28 15:08] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16617.79, Accuracy = 1.00, Loss = 0.019
[2019-11-28 15:08] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15914.36, Accuracy = 1.00, Loss = 0.016
[2019-11-28 15:08] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16176.66, Accuracy = 1.00, Loss = 0.015
[2019-11-28 15:08] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16891.23, Accuracy = 1.00, Loss = 0.016
[2019-11-28 15:08] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19668.48, Accuracy = 1.00, Loss = 0.015
[2019-11-28 15:08] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19427.21, Accuracy = 1.00, Loss = 0.012
[2019-11-28 15:08] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19133.64, Accuracy = 1.00, Loss = 0.013
[2019-11-28 15:08] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17199.68, Accuracy = 1.00, Loss = 0.013
[2019-11-28 15:08] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15949.35, Accuracy = 1.00, Loss = 0.012
[2019-11-28 15:08] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16722.87, Accuracy = 1.00, Loss = 0.009
[2019-11-28 15:08] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16139.21, Accuracy = 1.00, Loss = 0.009
[2019-11-28 15:08] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15484.28, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:08] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16353.06, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:08] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15947.45, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:08] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16089.39, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:08] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17421.26, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:08] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17350.88, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:08] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15369.91, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:08] Train Step 0960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16326.20, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:08] Train Step 0970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16991.74, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:08] Train Step 0980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15530.86, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:08] Train Step 0990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15307.24, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:08] Train Step 1000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15315.54, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:08] Train Step 1010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15314.23, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:08] Train Step 1020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16174.71, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:08] Train Step 1030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14935.90, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:08] Train Step 1040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16448.25, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:08] Train Step 1050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15486.07, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:08] Train Step 1060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16974.01, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:08] Train Step 1070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15558.32, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:08] Train Step 1080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17560.87, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:08] Train Step 1090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15356.72, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18966.68, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15899.75, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:08] Train Step 1120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16177.63, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15621.24, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16522.66, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17537.35, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15926.63, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15877.18, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:08] Train Step 1180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16019.30, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:08] Train Step 1190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17590.21, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:08] Train Step 1200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16953.10, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:08] Train Step 1210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17921.38, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:08] Train Step 1220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15401.21, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:08] Train Step 1230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15990.20, Accuracy = 1.00, Loss = 0.001
----------------------------------------------INPUT LENGTH  5  iteration  2  ------------------------

[2019-11-28 15:08] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7933.08, Accuracy = 0.05, Loss = 2.324
[2019-11-28 15:08] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17948.95, Accuracy = 0.34, Loss = 1.755
[2019-11-28 15:08] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15166.27, Accuracy = 0.24, Loss = 1.604
[2019-11-28 15:08] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19102.33, Accuracy = 0.32, Loss = 1.458
[2019-11-28 15:08] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17600.59, Accuracy = 0.66, Loss = 1.116
[2019-11-28 15:08] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18233.63, Accuracy = 0.49, Loss = 1.174
[2019-11-28 15:08] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17833.87, Accuracy = 0.48, Loss = 1.207
[2019-11-28 15:08] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17127.25, Accuracy = 0.58, Loss = 0.951
[2019-11-28 15:08] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16193.25, Accuracy = 0.84, Loss = 0.798
[2019-11-28 15:08] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19284.85, Accuracy = 0.70, Loss = 0.856
[2019-11-28 15:08] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19214.45, Accuracy = 0.76, Loss = 0.716
[2019-11-28 15:08] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18556.30, Accuracy = 0.59, Loss = 0.766
[2019-11-28 15:08] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18980.09, Accuracy = 0.87, Loss = 0.675
[2019-11-28 15:08] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18792.08, Accuracy = 0.78, Loss = 0.604
[2019-11-28 15:08] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17328.48, Accuracy = 0.78, Loss = 0.571
[2019-11-28 15:08] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18492.38, Accuracy = 0.87, Loss = 0.495
[2019-11-28 15:08] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19056.22, Accuracy = 0.98, Loss = 0.458
[2019-11-28 15:08] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14087.40, Accuracy = 0.77, Loss = 0.552
[2019-11-28 15:08] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18752.04, Accuracy = 0.87, Loss = 0.435
[2019-11-28 15:08] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18905.90, Accuracy = 0.85, Loss = 0.482
[2019-11-28 15:08] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17237.79, Accuracy = 0.78, Loss = 0.430
[2019-11-28 15:08] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18620.02, Accuracy = 0.80, Loss = 0.491
[2019-11-28 15:08] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15763.43, Accuracy = 0.81, Loss = 0.465
[2019-11-28 15:08] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18885.29, Accuracy = 0.91, Loss = 0.392
[2019-11-28 15:08] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16184.46, Accuracy = 0.80, Loss = 0.434
[2019-11-28 15:08] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16236.34, Accuracy = 0.84, Loss = 0.362
[2019-11-28 15:08] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18801.29, Accuracy = 0.88, Loss = 0.337
[2019-11-28 15:08] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18683.52, Accuracy = 0.88, Loss = 0.368
[2019-11-28 15:08] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16248.63, Accuracy = 0.84, Loss = 0.379
[2019-11-28 15:08] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18846.83, Accuracy = 0.95, Loss = 0.276
[2019-11-28 15:08] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18926.56, Accuracy = 0.88, Loss = 0.324
[2019-11-28 15:08] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18966.68, Accuracy = 0.93, Loss = 0.312
[2019-11-28 15:08] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18805.24, Accuracy = 0.92, Loss = 0.269
[2019-11-28 15:08] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18914.56, Accuracy = 0.91, Loss = 0.286
[2019-11-28 15:08] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18905.24, Accuracy = 0.91, Loss = 0.304
[2019-11-28 15:08] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18944.60, Accuracy = 0.84, Loss = 0.327
[2019-11-28 15:08] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18868.03, Accuracy = 0.92, Loss = 0.267
[2019-11-28 15:08] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15827.10, Accuracy = 0.91, Loss = 0.284
[2019-11-28 15:08] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15895.98, Accuracy = 0.94, Loss = 0.241
[2019-11-28 15:08] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16416.06, Accuracy = 0.88, Loss = 0.250
[2019-11-28 15:08] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15610.34, Accuracy = 0.95, Loss = 0.214
[2019-11-28 15:08] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15767.60, Accuracy = 0.98, Loss = 0.206
[2019-11-28 15:08] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15137.62, Accuracy = 0.95, Loss = 0.203
[2019-11-28 15:08] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16180.56, Accuracy = 0.88, Loss = 0.225
[2019-11-28 15:08] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16679.74, Accuracy = 0.84, Loss = 0.244
[2019-11-28 15:08] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17109.79, Accuracy = 0.98, Loss = 0.148
[2019-11-28 15:08] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15587.68, Accuracy = 0.95, Loss = 0.177
[2019-11-28 15:08] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16684.41, Accuracy = 0.90, Loss = 0.225
[2019-11-28 15:08] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15295.47, Accuracy = 1.00, Loss = 0.114
[2019-11-28 15:08] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15555.16, Accuracy = 0.98, Loss = 0.106
[2019-11-28 15:08] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15035.03, Accuracy = 0.94, Loss = 0.175
[2019-11-28 15:08] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17416.17, Accuracy = 0.91, Loss = 0.219
[2019-11-28 15:08] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17365.47, Accuracy = 0.95, Loss = 0.138
[2019-11-28 15:08] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17310.60, Accuracy = 0.94, Loss = 0.185
[2019-11-28 15:08] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15076.83, Accuracy = 0.95, Loss = 0.142
[2019-11-28 15:08] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17902.26, Accuracy = 0.97, Loss = 0.092
[2019-11-28 15:08] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17924.97, Accuracy = 0.91, Loss = 0.144
[2019-11-28 15:08] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17900.47, Accuracy = 0.96, Loss = 0.118
[2019-11-28 15:08] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17455.24, Accuracy = 0.92, Loss = 0.130
[2019-11-28 15:08] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17899.87, Accuracy = 0.98, Loss = 0.117
[2019-11-28 15:08] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15226.49, Accuracy = 0.93, Loss = 0.154
[2019-11-28 15:08] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16526.22, Accuracy = 1.00, Loss = 0.059
[2019-11-28 15:08] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15567.34, Accuracy = 0.96, Loss = 0.118
[2019-11-28 15:08] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16603.91, Accuracy = 0.91, Loss = 0.157
[2019-11-28 15:08] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16421.08, Accuracy = 0.98, Loss = 0.095
[2019-11-28 15:08] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16575.21, Accuracy = 0.97, Loss = 0.108
[2019-11-28 15:08] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17313.39, Accuracy = 1.00, Loss = 0.062
[2019-11-28 15:08] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15212.26, Accuracy = 1.00, Loss = 0.060
[2019-11-28 15:08] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16631.17, Accuracy = 1.00, Loss = 0.026
[2019-11-28 15:08] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15483.39, Accuracy = 1.00, Loss = 0.022
[2019-11-28 15:08] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15143.60, Accuracy = 1.00, Loss = 0.019
[2019-11-28 15:08] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16723.39, Accuracy = 1.00, Loss = 0.017
[2019-11-28 15:08] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15357.60, Accuracy = 1.00, Loss = 0.019
[2019-11-28 15:08] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16051.39, Accuracy = 1.00, Loss = 0.018
[2019-11-28 15:08] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15547.51, Accuracy = 1.00, Loss = 0.016
[2019-11-28 15:08] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16439.19, Accuracy = 1.00, Loss = 0.014
[2019-11-28 15:08] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15474.46, Accuracy = 1.00, Loss = 0.014
[2019-11-28 15:08] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16117.89, Accuracy = 1.00, Loss = 0.013
[2019-11-28 15:08] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15445.97, Accuracy = 1.00, Loss = 0.013
[2019-11-28 15:08] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16890.70, Accuracy = 1.00, Loss = 0.010
[2019-11-28 15:08] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18553.74, Accuracy = 1.00, Loss = 0.011
[2019-11-28 15:08] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15511.12, Accuracy = 1.00, Loss = 0.009
[2019-11-28 15:08] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15768.99, Accuracy = 1.00, Loss = 0.009
[2019-11-28 15:08] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16301.91, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:08] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15681.47, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:08] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16683.89, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:08] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15483.83, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:08] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15470.00, Accuracy = 1.00, Loss = 0.006
