ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:40] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 6207.89, Accuracy = 0.15, Loss = 2.301
[2019-11-27 17:41] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7986.77, Accuracy = 0.13, Loss = 2.213
[2019-11-27 17:41] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8064.88, Accuracy = 0.25, Loss = 2.013
[2019-11-27 17:41] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7829.42, Accuracy = 0.24, Loss = 1.742
[2019-11-27 17:41] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8322.68, Accuracy = 0.25, Loss = 1.702
[2019-11-27 17:41] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8363.65, Accuracy = 0.41, Loss = 1.453
[2019-11-27 17:41] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 9199.61, Accuracy = 0.30, Loss = 1.500
[2019-11-27 17:41] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8164.22, Accuracy = 0.48, Loss = 1.309
[2019-11-27 17:41] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8468.53, Accuracy = 0.50, Loss = 1.248
[2019-11-27 17:41] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8096.99, Accuracy = 0.41, Loss = 1.259
[2019-11-27 17:41] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7450.23, Accuracy = 0.41, Loss = 1.197
[2019-11-27 17:41] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7931.79, Accuracy = 0.48, Loss = 1.101
[2019-11-27 17:41] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8188.75, Accuracy = 0.52, Loss = 1.089
[2019-11-27 17:41] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7563.27, Accuracy = 0.57, Loss = 0.985
[2019-11-27 17:41] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8028.10, Accuracy = 0.52, Loss = 0.957
[2019-11-27 17:41] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7725.21, Accuracy = 0.62, Loss = 0.930
[2019-11-27 17:41] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8290.42, Accuracy = 0.62, Loss = 0.875
[2019-11-27 17:41] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8474.95, Accuracy = 0.70, Loss = 0.847
[2019-11-27 17:41] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7679.46, Accuracy = 0.75, Loss = 0.795
[2019-11-27 17:41] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7936.12, Accuracy = 0.70, Loss = 0.836
[2019-11-27 17:41] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7776.68, Accuracy = 0.55, Loss = 0.803
[2019-11-27 17:41] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7479.08, Accuracy = 0.65, Loss = 0.768
[2019-11-27 17:41] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7964.62, Accuracy = 0.55, Loss = 0.814
[2019-11-27 17:41] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8269.73, Accuracy = 0.66, Loss = 0.750
[2019-11-27 17:41] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8055.32, Accuracy = 0.59, Loss = 0.773
[2019-11-27 17:41] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8128.87, Accuracy = 0.58, Loss = 0.756
[2019-11-27 17:41] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7969.23, Accuracy = 0.59, Loss = 0.727
[2019-11-27 17:41] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8269.35, Accuracy = 0.53, Loss = 0.736
[2019-11-27 17:41] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7518.67, Accuracy = 0.56, Loss = 0.714
[2019-11-27 17:41] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8394.25, Accuracy = 0.61, Loss = 0.707
[2019-11-27 17:41] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7765.99, Accuracy = 0.49, Loss = 0.769
[2019-11-27 17:41] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7708.57, Accuracy = 0.41, Loss = 0.823
[2019-11-27 17:41] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8255.23, Accuracy = 0.59, Loss = 0.621
[2019-11-27 17:41] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7811.42, Accuracy = 0.55, Loss = 0.732
[2019-11-27 17:41] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7790.45, Accuracy = 0.56, Loss = 0.689
[2019-11-27 17:41] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7514.46, Accuracy = 0.56, Loss = 0.700
[2019-11-27 17:41] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7943.17, Accuracy = 0.89, Loss = 0.398
[2019-11-27 17:41] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8282.49, Accuracy = 0.84, Loss = 0.453
[2019-11-27 17:41] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7970.77, Accuracy = 0.70, Loss = 0.509
[2019-11-27 17:41] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8177.15, Accuracy = 0.69, Loss = 0.529
[2019-11-27 17:41] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8443.09, Accuracy = 0.66, Loss = 0.579
[2019-11-27 17:41] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7810.62, Accuracy = 0.76, Loss = 0.460
[2019-11-27 17:41] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7358.23, Accuracy = 0.77, Loss = 0.462
[2019-11-27 17:41] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8325.77, Accuracy = 0.69, Loss = 0.548
[2019-11-27 17:41] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7888.66, Accuracy = 0.86, Loss = 0.356
[2019-11-27 17:41] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8534.22, Accuracy = 0.85, Loss = 0.347
[2019-11-27 17:41] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7760.61, Accuracy = 0.73, Loss = 0.420
[2019-11-27 17:41] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8002.73, Accuracy = 0.89, Loss = 0.339
[2019-11-27 17:41] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7861.29, Accuracy = 0.83, Loss = 0.404
[2019-11-27 17:41] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7703.15, Accuracy = 0.88, Loss = 0.257
[2019-11-27 17:41] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8409.37, Accuracy = 0.79, Loss = 0.424
[2019-11-27 17:41] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8101.14, Accuracy = 0.86, Loss = 0.332
[2019-11-27 17:41] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7925.93, Accuracy = 0.86, Loss = 0.300
[2019-11-27 17:41] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7477.62, Accuracy = 0.75, Loss = 0.488
[2019-11-27 17:41] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8031.10, Accuracy = 0.79, Loss = 0.418
[2019-11-27 17:41] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8207.91, Accuracy = 0.98, Loss = 0.109
[2019-11-27 17:41] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8007.02, Accuracy = 1.00, Loss = 0.121
[2019-11-27 17:41] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8047.23, Accuracy = 0.99, Loss = 0.130
[2019-11-27 17:41] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8492.24, Accuracy = 0.96, Loss = 0.159
[2019-11-27 17:41] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7799.96, Accuracy = 0.93, Loss = 0.220
[2019-11-27 17:41] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7718.65, Accuracy = 0.84, Loss = 0.321
[2019-11-27 17:41] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7745.49, Accuracy = 0.91, Loss = 0.246
[2019-11-27 17:41] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7490.35, Accuracy = 1.00, Loss = 0.096
[2019-11-27 17:41] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8323.58, Accuracy = 0.98, Loss = 0.123
[2019-11-27 17:41] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7567.32, Accuracy = 0.97, Loss = 0.123
[2019-11-27 17:41] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7546.04, Accuracy = 0.98, Loss = 0.141
[2019-11-27 17:41] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7593.54, Accuracy = 0.95, Loss = 0.170
[2019-11-27 17:41] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8427.45, Accuracy = 0.98, Loss = 0.123
[2019-11-27 17:41] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7803.02, Accuracy = 0.99, Loss = 0.107
[2019-11-27 17:41] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7218.34, Accuracy = 0.95, Loss = 0.163
[2019-11-27 17:41] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8394.12, Accuracy = 0.97, Loss = 0.166
[2019-11-27 17:41] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7439.39, Accuracy = 0.98, Loss = 0.105
[2019-11-27 17:41] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7958.01, Accuracy = 1.00, Loss = 0.027
[2019-11-27 17:41] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7808.80, Accuracy = 1.00, Loss = 0.024
[2019-11-27 17:41] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7719.65, Accuracy = 1.00, Loss = 0.021
[2019-11-27 17:41] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8151.08, Accuracy = 1.00, Loss = 0.019
[2019-11-27 17:41] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8643.04, Accuracy = 1.00, Loss = 0.018
[2019-11-27 17:41] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7740.58, Accuracy = 1.00, Loss = 0.014
[2019-11-27 17:41] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8267.82, Accuracy = 1.00, Loss = 0.015
[2019-11-27 17:41] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8450.67, Accuracy = 1.00, Loss = 0.011
[2019-11-27 17:41] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7930.26, Accuracy = 1.00, Loss = 0.012
[2019-11-27 17:41] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8363.00, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:41] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7914.25, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:41] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8744.25, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:41] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7079.37, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:41] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8305.17, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:41] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8261.08, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:41] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7972.30, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:41] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8358.31, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:41] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8103.22, Accuracy = 1.00, Loss = 0.006
----------------------------------------------INPUT LENGTH  5 ------------------------

[2019-11-27 17:41] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 6893.21, Accuracy = 0.09, Loss = 2.304
[2019-11-27 17:41] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8279.17, Accuracy = 0.15, Loss = 2.204
[2019-11-27 17:41] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8306.32, Accuracy = 0.20, Loss = 1.956
[2019-11-27 17:41] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8301.70, Accuracy = 0.21, Loss = 1.970
[2019-11-27 17:41] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8111.06, Accuracy = 0.20, Loss = 1.890
[2019-11-27 17:41] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8134.65, Accuracy = 0.33, Loss = 1.632
[2019-11-27 17:41] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8161.49, Accuracy = 0.27, Loss = 1.546
[2019-11-27 17:41] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7962.02, Accuracy = 0.33, Loss = 1.425
[2019-11-27 17:41] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7925.70, Accuracy = 0.26, Loss = 1.468
[2019-11-27 17:41] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7215.23, Accuracy = 0.45, Loss = 1.238
[2019-11-27 17:41] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7740.13, Accuracy = 0.52, Loss = 1.187
[2019-11-27 17:41] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8057.62, Accuracy = 0.53, Loss = 1.171
[2019-11-27 17:41] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8010.61, Accuracy = 0.49, Loss = 1.099
[2019-11-27 17:41] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8780.58, Accuracy = 0.49, Loss = 1.047
[2019-11-27 17:41] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7900.16, Accuracy = 0.63, Loss = 0.961
[2019-11-27 17:41] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8153.06, Accuracy = 0.58, Loss = 0.954
[2019-11-27 17:41] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8392.41, Accuracy = 0.53, Loss = 0.953
[2019-11-27 17:41] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8021.62, Accuracy = 0.67, Loss = 0.876
[2019-11-27 17:41] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 9245.40, Accuracy = 0.67, Loss = 0.823
[2019-11-27 17:41] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8731.60, Accuracy = 0.62, Loss = 0.861
[2019-11-27 17:41] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7773.53, Accuracy = 0.66, Loss = 0.828
[2019-11-27 17:41] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7920.55, Accuracy = 0.63, Loss = 0.807
[2019-11-27 17:41] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8092.60, Accuracy = 0.70, Loss = 0.771
[2019-11-27 17:41] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8585.95, Accuracy = 0.63, Loss = 0.751
[2019-11-27 17:41] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8557.76, Accuracy = 0.52, Loss = 0.820
[2019-11-27 17:41] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7846.12, Accuracy = 0.52, Loss = 0.795
[2019-11-27 17:41] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7549.87, Accuracy = 0.55, Loss = 0.739
[2019-11-27 17:41] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7679.68, Accuracy = 0.55, Loss = 0.736
[2019-11-27 17:41] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8323.58, Accuracy = 0.43, Loss = 0.795
[2019-11-27 17:41] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8071.43, Accuracy = 0.52, Loss = 0.747
[2019-11-27 17:41] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8215.19, Accuracy = 0.42, Loss = 0.782
[2019-11-27 17:41] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8086.99, Accuracy = 0.48, Loss = 0.742
[2019-11-27 17:41] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7751.53, Accuracy = 0.52, Loss = 0.735
[2019-11-27 17:41] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7670.57, Accuracy = 0.42, Loss = 0.821
[2019-11-27 17:41] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7911.57, Accuracy = 0.51, Loss = 0.750
[2019-11-27 17:41] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7486.17, Accuracy = 0.45, Loss = 0.761
[2019-11-27 17:41] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7868.09, Accuracy = 0.61, Loss = 0.648
[2019-11-27 17:41] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7444.86, Accuracy = 0.56, Loss = 0.622
[2019-11-27 17:41] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8026.66, Accuracy = 0.60, Loss = 0.694
[2019-11-27 17:41] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7622.11, Accuracy = 0.62, Loss = 0.623
[2019-11-27 17:41] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7582.92, Accuracy = 0.63, Loss = 0.548
[2019-11-27 17:41] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7753.54, Accuracy = 0.46, Loss = 0.744
[2019-11-27 17:41] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8023.06, Accuracy = 0.64, Loss = 0.545
[2019-11-27 17:41] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7968.28, Accuracy = 0.55, Loss = 0.680
[2019-11-27 17:41] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7183.85, Accuracy = 0.70, Loss = 0.484
[2019-11-27 17:41] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8281.34, Accuracy = 0.70, Loss = 0.526
[2019-11-27 17:41] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8180.02, Accuracy = 0.66, Loss = 0.483
[2019-11-27 17:41] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8127.02, Accuracy = 0.59, Loss = 0.599
[2019-11-27 17:41] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8206.40, Accuracy = 0.98, Loss = 0.184
[2019-11-27 17:41] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7684.51, Accuracy = 1.00, Loss = 0.232
[2019-11-27 17:41] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7638.92, Accuracy = 0.85, Loss = 0.305
[2019-11-27 17:41] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8303.11, Accuracy = 0.87, Loss = 0.295
[2019-11-27 17:41] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8353.37, Accuracy = 0.79, Loss = 0.385
[2019-11-27 17:41] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 9703.95, Accuracy = 0.77, Loss = 0.419
[2019-11-27 17:41] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7858.07, Accuracy = 0.98, Loss = 0.198
[2019-11-27 17:41] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7633.05, Accuracy = 0.98, Loss = 0.234
[2019-11-27 17:41] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8119.77, Accuracy = 0.82, Loss = 0.316
[2019-11-27 17:41] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8017.07, Accuracy = 0.87, Loss = 0.359
[2019-11-27 17:41] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8066.45, Accuracy = 0.84, Loss = 0.294
[2019-11-27 17:41] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7704.14, Accuracy = 0.97, Loss = 0.198
[2019-11-27 17:41] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7841.54, Accuracy = 0.91, Loss = 0.249
[2019-11-27 17:41] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7840.39, Accuracy = 0.91, Loss = 0.291
[2019-11-27 17:41] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 10356.31, Accuracy = 0.78, Loss = 0.314
[2019-11-27 17:41] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7851.06, Accuracy = 1.00, Loss = 0.144
[2019-11-27 17:41] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8474.14, Accuracy = 0.99, Loss = 0.164
[2019-11-27 17:41] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7536.51, Accuracy = 0.97, Loss = 0.212
[2019-11-27 17:41] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8208.03, Accuracy = 0.98, Loss = 0.194
[2019-11-27 17:41] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8317.13, Accuracy = 1.00, Loss = 0.105
[2019-11-27 17:41] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8163.23, Accuracy = 1.00, Loss = 0.141
[2019-11-27 17:41] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8013.96, Accuracy = 1.00, Loss = 0.105
[2019-11-27 17:41] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 7579.60, Accuracy = 1.00, Loss = 0.138
[2019-11-27 17:41] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8058.70, Accuracy = 0.96, Loss = 0.186
[2019-11-27 17:42] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 8306.45, Accuracy = 1.00, Loss = 0.024
[2019-11-27 17:42] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 10031.60, Accuracy = 1.00, Loss = 0.021
